,date,f0,f1,f2,f3,f4,f5,f6,f7,f8
0,1950-01-01,-0.025547,-0.29454,-0.43889,-0.53845,-0.21581,0.0044815,-0.12887,0.051841,0.085791
1,1950-02-01,0.092241,-0.20626,-0.45672,-0.52623,-0.21438,0.0032649,-0.12956,0.051858,0.085784
2,1950-03-01,0.091614,-0.11494,-0.46601,-0.50735,-0.21291,0.0021594,-0.13022,0.05187,0.085777
3,1950-04-01,-0.029861,-0.018285,-0.46645,-0.48198,-0.21139,0.001161,-0.13084,0.051877,0.085769
4,1950-05-01,-0.081061,0.092434,-0.45742,-0.45061,-0.20982,0.00026607,-0.13142,0.051878,0.085762
5,1950-06-01,-0.081246,0.23634,-0.43823,-0.41378,-0.2082,-0.00052874,-0.13198,0.051875,0.085755
6,1950-07-01,0.07537,0.40751,-0.40821,-0.37203,-0.20653,-0.0012265,-0.13249,0.051866,0.085747
7,1950-08-01,-0.018363,0.51294,-0.36667,-0.32589,-0.20481,-0.0018303,-0.13297,0.051851,0.08574
8,1950-09-01,-0.065202,0.4554,-0.31307,-0.2759,-0.20303,-0.0023432,-0.13342,0.051832,0.085733
9,1950-10-01,0.064017,0.20652,-0.24767,-0.22261,-0.2012,-0.0027684,-0.13382,0.051807,0.085725
10,1950-11-01,0.03525,-0.097637,-0.17195,-0.16655,-0.19931,-0.0031089,-0.13418,0.051776,0.085718
11,1950-12-01,-0.054299,-0.35199,-0.08765,-0.10827,-0.19736,-0.0033678,-0.13451,0.051741,0.08571
12,1951-01-01,-0.080261,-0.47885,0.0036991,-0.048294,-0.19536,-0.0035483,-0.13479,0.0517,0.085703
13,1951-02-01,0.032733,-0.4515,0.10057,0.012829,-0.19329,-0.0036535,-0.13504,0.051653,0.085695
14,1951-03-01,0.039559,-0.31958,0.19825,0.074562,-0.19116,-0.0036864,-0.13524,0.051601,0.085687
15,1951-04-01,0.11289,-0.14965,0.29117,0.13637,-0.18896,-0.0036501,-0.13539,0.051543,0.08568
16,1951-05-01,0.014132,0.002985,0.37379,0.1977,-0.1867,-0.0035482,-0.13551,0.05148,0.085672
17,1951-06-01,-0.040457,0.12816,0.44053,0.25803,-0.18438,-0.0033842,-0.13557,0.051411,0.085664
18,1951-07-01,-0.14337,0.22447,0.48584,0.31681,-0.18198,-0.0031616,-0.13559,0.051337,0.085657
19,1951-08-01,-0.080158,0.28356,0.50415,0.37351,-0.17952,-0.0028838,-0.13557,0.051257,0.085649
20,1951-09-01,-0.04618,0.30691,0.48991,0.42758,-0.17699,-0.0025544,-0.13549,0.051172,0.085641
21,1951-10-01,0.1601,0.29692,0.43969,0.47849,-0.17439,-0.0021766,-0.13536,0.051081,0.085633
22,1951-11-01,0.036908,0.2508,0.3585,0.52583,-0.17171,-0.0017537,-0.13519,0.050984,0.085625
23,1951-12-01,-0.030857,0.1769,0.25346,0.5692,-0.16896,-0.0012888,-0.13496,0.050882,0.085618
24,1952-01-01,-0.16161,0.086898,0.13169,0.60823,-0.16613,-0.00078468,-0.13468,0.050774,0.08561
25,1952-02-01,-0.074868,-0.0064059,0.00028436,0.64254,-0.16323,-0.00024422,-0.13434,0.05066,0.085602
26,1952-03-01,0.0054492,-0.08583,-0.13364,0.67175,-0.16025,0.00032968,-0.13395,0.050542,0.085594
27,1952-04-01,0.15276,-0.13152,-0.26296,0.69549,-0.15719,0.00093417,-0.13351,0.050418,0.085586
28,1952-05-01,0.14054,-0.12382,-0.38046,0.71337,-0.15405,0.0015665,-0.13302,0.050288,0.085578
29,1952-06-01,-0.030355,-0.07108,-0.47824,0.72502,-0.15082,0.002224,-0.13247,0.050153,0.08557
30,1952-07-01,-0.13808,-0.0030445,-0.54803,0.73005,-0.14752,0.0029039,-0.13187,0.050013,0.085562
31,1952-08-01,-0.058738,0.048778,-0.58184,0.7281,-0.14412,0.0036035,-0.13121,0.049868,0.085554
32,1952-09-01,0.12519,0.058154,-0.57069,0.71888,-0.14063,0.0043202,-0.13049,0.049718,0.085545
33,1952-10-01,0.019747,0.01581,-0.5116,0.70263,-0.13703,0.0050511,-0.12972,0.049562,0.085537
34,1952-11-01,-0.10855,-0.037963,-0.41193,0.67994,-0.13331,0.0057937,-0.12889,0.049402,0.085529
35,1952-12-01,-0.097296,-0.052927,-0.28498,0.6514,-0.12948,0.0065452,-0.12801,0.049236,0.085521
36,1953-01-01,0.049602,-0.012426,-0.1441,0.61765,-0.12553,0.0073028,-0.12707,0.049065,0.085513
37,1953-02-01,0.076171,0.047069,0.0025337,0.5793,-0.12146,0.008064,-0.12608,0.048889,0.085504
38,1953-03-01,-0.064388,0.07859,0.14806,0.53698,-0.11725,0.0088259,-0.12502,0.048709,0.085496
39,1953-04-01,-0.037326,0.053272,0.28598,0.49129,-0.11291,0.0095859,-0.12391,0.048523,0.085488
40,1953-05-01,0.038834,-0.0058918,0.4112,0.44287,-0.10842,0.010341,-0.12274,0.048333,0.085479
41,1953-06-01,0.03924,-0.069886,0.51893,0.39232,-0.10379,0.011089,-0.12151,0.048138,0.085471
42,1953-07-01,-0.039069,-0.1314,0.6042,0.34028,-0.099013,0.011827,-0.12022,0.047938,0.085463
43,1953-08-01,-0.018257,-0.16388,0.66199,0.28736,-0.094078,0.012552,-0.11888,0.047733,0.085454
44,1953-09-01,0.054259,-0.1163,0.68813,0.23413,-0.088983,0.013262,-0.11747,0.047524,0.085446
45,1953-10-01,-0.025882,0.016081,0.68186,0.18096,-0.083723,0.013954,-0.116,0.04731,0.085437
46,1953-11-01,-0.083007,0.15718,0.64337,0.12808,-0.078293,0.014624,-0.11448,0.047091,0.085429
47,1953-12-01,-0.047521,0.23609,0.57378,0.075673,-0.072689,0.015271,-0.11289,0.046868,0.08542
48,1954-01-01,0.11258,0.21549,0.47821,0.023922,-0.066905,0.015892,-0.11124,0.04664,0.085411
49,1954-02-01,0.10203,0.083197,0.36393,-0.026981,-0.060937,0.016484,-0.10953,0.046408,0.085403
50,1954-03-01,-0.050122,-0.097596,0.2385,-0.076848,-0.054779,0.017044,-0.10776,0.046171,0.085394
51,1954-04-01,-0.13377,-0.24477,0.1095,-0.12549,-0.048428,0.01757,-0.10593,0.04593,0.085386
52,1954-05-01,-0.016454,-0.29853,-0.0155,-0.17272,-0.041877,0.018058,-0.10404,0.045685,0.085377
53,1954-06-01,0.12364,-0.28754,-0.12986,-0.21835,-0.035123,0.018507,-0.10208,0.045435,0.085368
54,1954-07-01,0.12345,-0.25153,-0.23097,-0.26219,-0.028161,0.018913,-0.10006,0.045181,0.085359
55,1954-08-01,-0.010158,-0.19811,-0.31827,-0.30405,-0.020985,0.019274,-0.097974,0.044923,0.085351
56,1954-09-01,-0.082005,-0.12294,-0.39149,-0.34374,-0.01359,0.019587,-0.095827,0.04466,0.085342
57,1954-10-01,0.0045278,-0.022837,-0.4506,-0.38107,-0.0059729,0.01985,-0.093616,0.044394,0.085333
58,1954-11-01,0.056274,0.096141,-0.49659,-0.41587,0.0018726,0.020061,-0.091342,0.044123,0.085324
59,1954-12-01,-0.010434,0.21869,-0.53066,-0.44793,0.0099509,0.020217,-0.089005,0.043848,0.085315
60,1955-01-01,-0.051485,0.30174,-0.55404,-0.47707,0.018267,0.020317,-0.086605,0.04357,0.085306
61,1955-02-01,0.061355,0.31849,-0.56837,-0.5031,0.026826,0.02036,-0.084145,0.043287,0.085297
62,1955-03-01,-0.019852,0.3199,-0.57685,-0.52583,0.035632,0.020344,-0.081624,0.043,0.085289
63,1955-04-01,-0.10541,0.31971,-0.58312,-0.54508,0.04469,0.020267,-0.079044,0.04271,0.08528
64,1955-05-01,-0.087037,0.31301,-0.59074,-0.56065,0.054005,0.02013,-0.076406,0.042415,0.085271
65,1955-06-01,0.054469,0.28303,-0.60232,-0.57236,0.06358,0.019931,-0.073711,0.042117,0.085262
66,1955-07-01,0.12977,0.21889,-0.61784,-0.58,0.073406,0.019669,-0.070962,0.041815,0.085252
67,1955-08-01,0.24601,0.11256,-0.63661,-0.58337,0.083474,0.019344,-0.06816,0.041509,0.085243
68,1955-09-01,-0.00048358,-0.033143,-0.65796,-0.58226,0.093768,0.018954,-0.065306,0.0412,0.085234
69,1955-10-01,-0.14948,-0.17933,-0.6812,-0.57645,0.10426,0.018501,-0.062404,0.040887,0.085225
70,1955-11-01,-0.34965,-0.2782,-0.70564,-0.56572,0.1149,0.017983,-0.059454,0.04057,0.085216
71,1955-12-01,-0.13751,-0.29412,-0.73047,-0.54997,0.12567,0.0174,-0.056458,0.040249,0.085207
72,1956-01-01,0.19896,-0.24019,-0.75453,-0.5292,0.13651,0.016751,-0.05342,0.039926,0.085198
73,1956-02-01,0.38392,-0.14264,-0.77563,-0.50355,0.14741,0.016036,-0.050339,0.039598,0.085188
74,1956-03-01,0.44154,-0.027949,-0.79118,-0.47319,0.15831,0.015254,-0.047219,0.039267,0.085179
75,1956-04-01,0.3931,0.080208,-0.79851,-0.43843,0.16918,0.014406,-0.044061,0.038933,0.08517
76,1956-05-01,0.24741,0.17069,-0.79478,-0.39969,0.17999,0.013489,-0.040868,0.038596,0.085161
77,1956-06-01,0.10645,0.23915,-0.77707,-0.35749,0.1907,0.012505,-0.03764,0.038255,0.085151
78,1956-07-01,-0.12741,0.28085,-0.74241,-0.31242,0.20126,0.011453,-0.03438,0.037911,0.085142
79,1956-08-01,-0.25142,0.29071,-0.68785,-0.26503,0.21165,0.010331,-0.03109,0.037563,0.085133
80,1956-09-01,-0.26367,0.26543,-0.6114,-0.21589,0.22183,0.0091403,-0.027771,0.037212,0.085123
81,1956-10-01,-0.2655,0.20924,-0.51535,-0.16556,0.23175,0.0078795,-0.024426,0.036859,0.085114
82,1956-11-01,-0.35907,0.12926,-0.40406,-0.11462,0.24139,0.0065485,-0.021057,0.036502,0.085104
83,1956-12-01,-0.44654,0.032889,-0.28216,-0.063613,0.2507,0.0051466,-0.017664,0.036142,0.085095
84,1957-01-01,-0.33093,-0.071603,-0.15428,-0.013119,0.25965,0.0036735,-0.014252,0.035779,0.085085
85,1957-02-01,-0.1187,-0.17252,-0.025082,0.036302,0.2682,0.0021287,-0.01082,0.035413,0.085076
86,1957-03-01,0.082844,-0.25737,0.10087,0.084083,0.27632,0.00051176,-0.0073712,0.035044,0.085066
87,1957-04-01,0.26638,-0.31385,0.2192,0.12966,0.28396,-0.0011776,-0.0039078,0.034672,0.085057
88,1957-05-01,0.32461,-0.32995,0.3258,0.17247,0.2911,-0.0029397,-0.00043169,0.034297,0.085047
89,1957-06-01,0.3502,-0.29487,0.4178,0.21195,0.29768,-0.0047746,0.003055,0.03392,0.085037
90,1957-07-01,0.33787,-0.20156,0.49405,0.24752,0.30368,-0.0066826,0.0065501,0.033539,0.085028
91,1957-08-01,0.096426,-0.057482,0.5538,0.27863,0.30906,-0.008664,0.010051,0.033156,0.085018
92,1957-09-01,-0.13911,0.10373,0.59627,0.30472,0.31378,-0.010719,0.013557,0.03277,0.085008
93,1957-10-01,-0.22914,0.24383,0.62069,0.32521,0.31781,-0.012848,0.017065,0.032382,0.084999
94,1957-11-01,-0.24349,0.33404,0.62631,0.33954,0.3211,-0.015051,0.020572,0.031991,0.084989
95,1957-12-01,-0.068587,0.36199,0.61234,0.3473,0.32363,-0.017328,0.024077,0.031597,0.084979
96,1958-01-01,0.10282,0.32026,0.57878,0.34873,0.32535,-0.019679,0.027578,0.031201,0.084969
97,1958-02-01,0.17322,0.20261,0.52889,0.34432,0.32623,-0.022106,0.031072,0.030802,0.08496
98,1958-03-01,0.019289,0.027771,0.46678,0.33458,0.32627,-0.024604,0.034558,0.030401,0.08495
99,1958-04-01,-0.12452,-0.14331,0.39654,0.32002,0.32547,-0.027167,0.038033,0.029997,0.08494
100,1958-05-01,-0.11879,-0.25466,0.32225,0.30114,0.32383,-0.029787,0.041495,0.029591,0.08493
101,1958-06-01,-0.064947,-0.30943,0.24802,0.27843,0.32134,-0.032457,0.044942,0.029183,0.08492
102,1958-07-01,0.056192,-0.33142,0.17794,0.2524,0.31801,-0.03517,0.048372,0.028772,0.08491
103,1958-08-01,-0.037984,-0.34261,0.1161,0.22354,0.31383,-0.037918,0.051783,0.028359,0.0849
104,1958-09-01,0.023794,-0.31751,0.065236,0.19236,0.30881,-0.040693,0.055172,0.027944,0.08489
105,1958-10-01,-0.014552,-0.19814,0.022944,0.15936,0.30293,-0.043489,0.058537,0.027527,0.08488
106,1958-11-01,-0.0050071,-0.030436,-0.013358,0.12504,0.29621,-0.046298,0.061877,0.027108,0.08487
107,1958-12-01,0.011757,0.12805,-0.045952,0.089891,0.28863,-0.049113,0.065189,0.026686,0.08486
108,1959-01-01,-0.016905,0.23174,-0.07712,0.054424,0.2802,-0.051925,0.068471,0.026263,0.08485
109,1959-02-01,0.023481,0.26805,-0.10926,0.019136,0.27092,-0.054729,0.071721,0.025837,0.08484
110,1959-03-01,0.023823,0.24739,-0.14419,-0.015473,0.26078,-0.057516,0.074937,0.02541,0.08483
111,1959-04-01,-0.033827,0.18505,-0.17974,-0.048902,0.24978,-0.060278,0.078116,0.02498,0.08482
112,1959-05-01,0.037902,0.089959,-0.21275,-0.080651,0.23793,-0.063009,0.081256,0.024549,0.08481
113,1959-06-01,-0.041491,-0.061061,-0.24002,-0.11022,0.22522,-0.065699,0.084354,0.024116,0.0848
114,1959-07-01,0.043348,-0.18705,-0.25837,-0.13711,0.21165,-0.068342,0.087407,0.023681,0.08479
115,1959-08-01,-0.042149,-0.15726,-0.2645,-0.16081,0.19721,-0.070929,0.090414,0.023244,0.084779
116,1959-09-01,0.037719,-0.011201,-0.25508,-0.18085,0.18192,-0.073452,0.093371,0.022806,0.084769
117,1959-10-01,0.019376,0.11302,-0.22893,-0.19672,0.16576,-0.075905,0.096276,0.022366,0.084759
118,1959-11-01,-0.023423,0.14052,-0.18538,-0.20796,0.14873,-0.07828,0.099128,0.021924,0.084749
119,1959-12-01,0.01701,0.064519,-0.1257,-0.21424,0.13084,-0.080571,0.10193,0.021481,0.084738
120,1960-01-01,-0.013989,-0.051208,-0.059271,-0.21527,0.11208,-0.082772,0.10467,0.021036,0.084728
121,1960-02-01,0.016141,-0.12808,0.0024545,-0.21076,0.092459,-0.084875,0.10735,0.020589,0.084718
122,1960-03-01,-0.023141,-0.12646,0.050106,-0.2005,0.072043,-0.086874,0.10998,0.020142,0.084707
123,1960-04-01,0.032416,-0.10982,0.082588,-0.18426,0.050902,-0.088764,0.11254,0.019692,0.084697
124,1960-05-01,0.00028351,-0.096881,0.10088,-0.16184,0.029124,-0.090536,0.11505,0.019242,0.084687
125,1960-06-01,-0.047559,-0.060902,0.10594,-0.13312,0.0068651,-0.092185,0.11749,0.01879,0.084676
126,1960-07-01,-0.032086,0.017827,0.098962,-0.098176,-0.0157,-0.093704,0.11987,0.018336,0.084666
127,1960-08-01,-0.017308,0.10205,0.082003,-0.057986,-0.038397,-0.095088,0.12219,0.017882,0.084655
128,1960-09-01,0.047003,0.14026,0.057856,-0.014254,-0.061053,-0.096328,0.12444,0.017426,0.084645
129,1960-10-01,-0.008676,0.1006,0.030144,0.030613,-0.083493,-0.09742,0.12662,0.016969,0.084635
130,1960-11-01,-0.032885,0.029708,0.0031439,0.07406,-0.10554,-0.098357,0.12874,0.016511,0.084624
131,1960-12-01,0.024613,-0.024692,-0.018779,0.11357,-0.12703,-0.099133,0.13079,0.016052,0.084614
132,1961-01-01,-0.018864,-0.08194,-0.031587,0.14695,-0.14778,-0.099744,0.13277,0.015592,0.084603
133,1961-02-01,0.020675,-0.12805,-0.031882,0.17266,-0.16762,-0.10018,0.13468,0.01513,0.084592
134,1961-03-01,-0.033727,-0.086022,-0.018304,0.18911,-0.18639,-0.10045,0.13652,0.014668,0.084582
135,1961-04-01,-0.028256,-0.0012676,0.0022594,0.19467,-0.20395,-0.10053,0.1383,0.014205,0.084571
136,1961-05-01,-0.0013942,0.075167,0.020593,0.18796,-0.22021,-0.10042,0.14001,0.013741,0.084561
137,1961-06-01,0.10013,0.10019,0.026753,0.16863,-0.23506,-0.10012,0.14165,0.013276,0.08455
138,1961-07-01,0.0080576,0.047679,0.01459,0.13713,-0.2484,-0.099627,0.14322,0.01281,0.084539
139,1961-08-01,-0.032097,-0.036386,-0.010138,0.096056,-0.2601,-0.098928,0.14472,0.012344,0.084529
140,1961-09-01,-0.096352,-0.087914,-0.03877,0.048576,-0.27007,-0.098022,0.14616,0.011877,0.084518
141,1961-10-01,-0.042218,-0.062553,-0.061418,-0.0021533,-0.2782,-0.096903,0.14753,0.011409,0.084507
142,1961-11-01,0.047216,0.0070641,-0.06563,-0.052975,-0.28437,-0.095565,0.14882,0.01094,0.084497
143,1961-12-01,0.0094007,0.075924,-0.047234,-0.10061,-0.28849,-0.094003,0.15006,0.010471,0.084486
144,1962-01-01,-0.016065,0.099213,-0.0045454,-0.14165,-0.29044,-0.092213,0.15122,0.010001,0.084475
145,1962-02-01,-0.0015857,0.048565,0.060932,-0.17392,-0.2901,-0.090194,0.15232,0.009531,0.084464
146,1962-03-01,0.034474,-0.040635,0.13025,-0.19562,-0.28738,-0.087946,0.15334,0.0090603,0.084453
147,1962-04-01,-0.041375,-0.11343,0.18,-0.20492,-0.28214,-0.085476,0.1543,0.0085892,0.084443
148,1962-05-01,-0.063519,-0.11832,0.19116,-0.19996,-0.27431,-0.08279,0.15519,0.0081177,0.084432
149,1962-06-01,-0.048004,-0.039225,0.16248,-0.1794,-0.26404,-0.079894,0.15601,0.0076458,0.084421
150,1962-07-01,0.062392,0.063569,0.099009,-0.14501,-0.25151,-0.076795,0.15677,0.0071736,0.08441
151,1962-08-01,-0.056523,0.11249,0.006027,-0.10014,-0.23691,-0.0735,0.15746,0.0067011,0.084399
152,1962-09-01,0.036913,0.064794,-0.11164,-0.048317,-0.22043,-0.070015,0.15807,0.0062284,0.084388
153,1962-10-01,0.058355,-0.0081625,-0.23727,0.0069166,-0.20225,-0.066347,0.15862,0.0057555,0.084377
154,1962-11-01,0.049117,-0.063876,-0.35095,0.06202,-0.18256,-0.062502,0.1591,0.0052824,0.084366
155,1962-12-01,-0.024664,-0.084675,-0.43276,0.11345,-0.16154,-0.058487,0.15952,0.0048093,0.084355
156,1963-01-01,-0.094287,-0.055116,-0.46337,0.15794,-0.1394,-0.054309,0.15986,0.0043361,0.084344
157,1963-02-01,-0.070904,0.024228,-0.42898,0.1936,-0.1163,-0.049974,0.16014,0.0038628,0.084333
158,1963-03-01,0.11492,0.083707,-0.32884,0.2201,-0.092449,-0.045488,0.16035,0.0033896,0.084322
159,1963-04-01,0.033418,0.058577,-0.16828,0.23744,-0.068022,-0.040858,0.16049,0.0029164,0.084311
160,1963-05-01,-0.12167,-0.025878,0.033902,0.24564,-0.043211,-0.036092,0.16056,0.0024432,0.0843
161,1963-06-01,-0.078747,-0.11302,0.24965,0.24469,-0.018201,-0.031194,0.16056,0.0019702,0.084289
162,1963-07-01,0.11952,-0.13457,0.45352,0.2346,0.0068166,-0.026173,0.1605,0.0014974,0.084278
163,1963-08-01,0.071426,-0.067704,0.62462,0.21539,0.031644,-0.021034,0.16037,0.0010247,0.084267
164,1963-09-01,-0.066314,0.048812,0.74518,0.18706,0.05608,-0.015784,0.16016,0.00055222,0.084256
165,1963-10-01,-0.1137,0.15235,0.798,0.14963,0.079926,-0.010429,0.15989,8.0015e-05,0.084245
166,1963-11-01,-0.017916,0.20537,0.76763,0.1035,0.10299,-0.0049772,0.15956,-0.0003919,0.084234
167,1963-12-01,0.028617,0.20222,0.65038,0.050618,0.12509,0.00056614,0.15915,-0.0008635,0.084222
168,1964-01-01,0.11068,0.13848,0.46373,-0.0066832,0.14604,0.0061941,0.15867,-0.0013347,0.084211
169,1964-02-01,-0.0029497,0.020886,0.23006,-0.066063,0.16564,0.0119,0.15813,-0.0018056,0.0842
170,1964-03-01,-0.077735,-0.10963,-0.028281,-0.12518,0.18371,0.017678,0.15752,-0.002276,0.084189
171,1964-04-01,-0.08739,-0.20385,-0.28892,-0.18171,0.20007,0.02352,0.15684,-0.002746,0.084177
172,1964-05-01,-0.10205,-0.21614,-0.5295,-0.23329,0.21453,0.029421,0.15609,-0.0032155,0.084166
173,1964-06-01,0.041842,-0.13128,-0.73096,-0.27761,0.22689,0.035374,0.15527,-0.0036844,0.084155
174,1964-07-01,0.088986,-0.0020034,-0.88739,-0.31231,0.23697,0.041372,0.15439,-0.0041528,0.084144
175,1964-08-01,0.0012292,0.10468,-0.99578,-0.33507,0.24459,0.047408,0.15344,-0.0046206,0.084132
176,1964-09-01,-0.068533,0.13179,-1.0542,-0.34357,0.24958,0.053477,0.15241,-0.0050877,0.084121
177,1964-10-01,0.0051722,0.056343,-1.0672,-0.33573,0.25194,0.059571,0.15132,-0.0055542,0.08411
178,1964-11-01,0.045352,-0.039206,-1.0412,-0.31061,0.25176,0.065684,0.15016,-0.00602,0.084098
179,1964-12-01,-0.035423,-0.060918,-0.98112,-0.27008,0.2492,0.071808,0.14894,-0.006485,0.084087
180,1965-01-01,-0.03079,-0.010011,-0.88958,-0.21669,0.24437,0.077931,0.14764,-0.0069493,0.084076
181,1965-02-01,0.022844,0.038734,-0.75298,-0.15301,0.23744,0.084041,0.14627,-0.0074128,0.084064
182,1965-03-01,-0.020487,0.021643,-0.55926,-0.081573,0.22853,0.090125,0.14484,-0.0078754,0.084053
183,1965-04-01,0.021337,-0.029816,-0.31957,-0.0049478,0.21778,0.096171,0.14334,-0.0083372,0.084041
184,1965-05-01,0.021549,-0.069689,-0.050687,0.074317,0.20534,0.10217,0.14177,-0.008798,0.08403
185,1965-06-01,-0.023501,-0.074516,0.23001,0.15367,0.19134,0.1081,0.14013,-0.009258,0.084018
186,1965-07-01,0.025818,-0.058528,0.49956,0.23055,0.17593,0.11396,0.13842,-0.0097169,0.084007
187,1965-08-01,-0.028697,0.0032499,0.7336,0.30241,0.15923,0.11973,0.13665,-0.010175,0.083996
188,1965-09-01,0.032536,0.11799,0.90782,0.36669,0.1414,0.12541,0.1348,-0.010632,0.083984
189,1965-10-01,-0.037436,0.15941,0.99787,0.42084,0.12257,0.13097,0.13289,-0.011087,0.083973
190,1965-11-01,0.043019,0.06463,0.98731,0.46243,0.10288,0.13641,0.13091,-0.011542,0.083961
191,1965-12-01,-0.030318,-0.07533,0.8908,0.48985,0.082468,0.14171,0.12886,-0.011996,0.083949
192,1966-01-01,-0.05382,-0.18529,0.72927,0.50327,0.061478,0.14687,0.12674,-0.012448,0.083938
193,1966-02-01,0.0078086,-0.22175,0.5232,0.50324,0.040057,0.15186,0.12456,-0.012899,0.083926
194,1966-03-01,0.061061,-0.2122,0.29293,0.4903,0.018358,0.15669,0.1223,-0.013349,0.083915
195,1966-04-01,0.015916,-0.18641,0.057549,0.46501,-0.0034659,0.16133,0.11998,-0.013798,0.083903
196,1966-05-01,-0.050123,-0.13917,-0.16634,0.4279,-0.025263,0.16577,0.11758,-0.014245,0.083892
197,1966-06-01,-0.064208,-0.057818,-0.36495,0.37954,-0.046879,0.17,0.11512,-0.014691,0.08388
198,1966-07-01,0.064365,0.053879,-0.52589,0.32047,-0.068162,0.17401,0.11259,-0.015135,0.083868
199,1966-08-01,0.05324,0.16591,-0.63748,0.25123,-0.088959,0.17779,0.10999,-0.015578,0.083857
200,1966-09-01,-0.065716,0.23401,-0.68803,0.17238,-0.10912,0.18133,0.10733,-0.01602,0.083845
201,1966-10-01,0.044958,0.21031,-0.66795,0.084599,-0.12848,0.1846,0.10459,-0.01646,0.083833
202,1966-11-01,0.065775,0.11649,-0.58107,-0.010607,-0.1469,0.18761,0.10179,-0.016899,0.083822
203,1966-12-01,0.071632,-0.0068019,-0.44572,-0.1106,-0.16423,0.19033,0.098913,-0.017336,0.08381
204,1967-01-01,0.043475,-0.12143,-0.28456,-0.21194,-0.1803,0.19276,0.095973,-0.017771,0.083798
205,1967-02-01,-0.034605,-0.19409,-0.11873,-0.31103,-0.19497,0.19488,0.092966,-0.018205,0.083786
206,1967-03-01,-0.076469,-0.19763,0.034738,-0.40427,-0.20808,0.19668,0.089892,-0.018637,0.083775
207,1967-04-01,-0.081199,-0.12728,0.16643,-0.48806,-0.21948,0.19814,0.086753,-0.019068,0.083763
208,1967-05-01,-0.0099382,-0.018105,0.26881,-0.55881,-0.22902,0.19926,0.083549,-0.019496,0.083751
209,1967-06-01,0.087688,0.083293,0.33436,-0.61291,-0.23655,0.20002,0.08028,-0.019923,0.083739
210,1967-07-01,0.053692,0.13868,0.35612,-0.64732,-0.24191,0.20041,0.076949,-0.020349,0.083728
211,1967-08-01,-0.10855,0.14688,0.33111,-0.6614,-0.24494,0.2004,0.073556,-0.020772,0.083716
212,1967-09-01,-0.11522,0.11847,0.26561,-0.65593,-0.24555,0.2,0.070104,-0.021193,0.083704
213,1967-10-01,-0.085112,0.059262,0.17357,-0.63178,-0.24381,0.19919,0.066595,-0.021613,0.083692
214,1967-11-01,0.15418,-0.0176,0.070359,-0.58975,-0.23985,0.19798,0.063031,-0.02203,0.08368
215,1967-12-01,0.14634,-0.070243,-0.028631,-0.53067,-0.2338,0.19637,0.059414,-0.022446,0.083668
216,1968-01-01,-0.041651,-0.080093,-0.10802,-0.45534,-0.2258,0.19435,0.055747,-0.02286,0.083656
217,1968-02-01,-0.20988,-0.058419,-0.15526,-0.36483,-0.21598,0.19196,0.052031,-0.023271,0.083645
218,1968-03-01,-0.24552,-0.01608,-0.1699,-0.26142,-0.20449,0.18919,0.04827,-0.023681,0.083633
219,1968-04-01,-0.21545,0.022504,-0.1571,-0.14854,-0.19147,0.18606,0.044465,-0.024088,0.083621
220,1968-05-01,0.0010728,0.04622,-0.12269,-0.029848,-0.17706,0.18258,0.040619,-0.024493,0.083609
221,1968-06-01,0.12013,0.048616,-0.072493,0.090953,-0.1614,0.17875,0.036733,-0.024896,0.083597
222,1968-07-01,0.25781,0.023576,-0.012647,0.21018,-0.14462,0.1746,0.032811,-0.025297,0.083585
223,1968-08-01,0.02527,-0.027628,0.04821,0.32415,-0.12687,0.17013,0.028854,-0.025696,0.083573
224,1968-09-01,-0.18592,-0.079063,0.096405,0.42917,-0.10828,0.16536,0.024865,-0.026092,0.083561
225,1968-10-01,-0.19145,-0.096321,0.11703,0.52156,-0.089008,0.16028,0.020845,-0.026486,0.083549
226,1968-11-01,-0.10769,-0.050548,0.10127,0.59776,-0.069178,0.15493,0.016798,-0.026877,0.083537
227,1968-12-01,0.08137,0.036499,0.057806,0.65498,-0.048935,0.14929,0.012725,-0.027266,0.083525
228,1969-01-01,0.1004,0.12995,-0.0014741,0.69166,-0.028418,0.1434,0.0086282,-0.027653,0.083513
229,1969-02-01,0.077586,0.1907,-0.065719,0.70798,-0.0077677,0.13725,0.0045106,-0.028038,0.083501
230,1969-03-01,-0.051523,0.17038,-0.12258,0.70454,0.012877,0.13086,0.00037409,-0.028419,0.083489
231,1969-04-01,0.013724,0.05885,-0.16303,0.68193,0.033386,0.12424,-0.003779,-0.028799,0.083477
232,1969-05-01,0.018982,-0.098053,-0.17902,0.64068,0.053664,0.1174,-0.0079465,-0.029175,0.083465
233,1969-06-01,-0.012061,-0.23251,-0.1627,0.58152,0.073621,0.11035,-0.012126,-0.029549,0.083453
234,1969-07-01,0.017485,-0.2485,-0.1085,0.50603,0.093171,0.10311,-0.016316,-0.029921,0.083441
235,1969-08-01,-0.035244,-0.10231,-0.020032,0.41706,0.11222,0.09568,-0.020513,-0.03029,0.083429
236,1969-09-01,0.054064,0.09317,0.087293,0.31866,0.13069,0.088074,-0.024715,-0.030656,0.083417
237,1969-10-01,0.033816,0.20326,0.19553,0.21514,0.14849,0.080303,-0.028921,-0.031019,0.083404
238,1969-11-01,-0.023024,0.16882,0.28688,0.11054,0.16552,0.072379,-0.033127,-0.03138,0.083392
